user,event
3235544076,4215686475
3235544076,3130073482
3236041774,2304192929
3239836164,633659090
3239836164,1600413013
3239836164,2133183406
3239836164,1361307272
3239836164,2529072432
3239836164,907302600
3239836164,771676713
3239836164,2938463739
3240337776,3339191264
3240337776,1640004842
3242215738,843844488
3244067756,1522480247
3245391379,1977169313
3245671824,4116657168
3245671824,1897311308
3251568850,3282344594
3251840412,2821117540
3252326922,3275948662
3253486500,1985822680
3253822509,1329440639
3253822509,2308433116
3256961152,2498491194
3257224121,602394192
3258220935,2153037761
3258220935,3221950950
3258281955,1620441934
3258281955,939291841
3258281955,2130616732
3258281955,48810467
3258281955,1212947698
3258281955,3047285147
3258281955,1488068589
3258281955,1133385189
3261632504,2905904014
3261632504,3901918595
3261647162,955398943
3261647162,2643833505
3261647162,2130616732
3261647162,633659090
3261647162,907302600
3261647162,2529072432
3261647162,3434717258
3269471699,2867836267
3272389348,3098644886
3272389348,977021682
3272389348,1812831522
3272389348,4279704370
3276463946,1532377761
3276463946,955398943
3276463946,73460149
3276463946,2529072432
3278092752,1574620718
3278092752,658704674
3279061945,3083345340
3279257076,955398943
3279257076,2529072432
3279257076,1532377761
3279257076,1390707377
3279316025,364572656
3282509573,952519340
3282950773,955398943
3285425249,1548754507
3285425249,1738134091
3285425249,1921275
3285425249,1226009206
3285425249,2156780216
3285425249,3162919464
3285425249,2271782630
3286878858,1131747253
3287429621,44096506
3287429621,3456913086
3287429621,1615467054
3289417890,284888222
3289417890,1359749784
3290663177,2867164384
3290663177,3275248026
3290663177,1892861718
3290663177,861118590
3291092348,952519340
3292395061,1076364848
3292982761,2180806657
3294080054,740269154
3294080054,152418051
3294080054,4125420656
3297493554,514880482
3297493554,844099567
3297493554,2843363655
3298977709,415121897
3299137750,2168565918
3299137750,3636357325
3299562450,561449801
3299562450,148481382
3300092451,510796094
3300092451,4227274972
3300092451,2372401889
3308173668,3264734489
3310268237,2498491194
3310268237,30179042
3311830643,1270020700
3315282129,3103100779
3315282129,1816813281
3315282129,4244463632
3316008620,1349521729
3316008620,4020623879
3316715342,3561205682
3316715342,399364804
3316715342,1120849582
3316715342,3046805064
3316715342,4050261217
3316715342,618783038
3316715342,1799014052
3316715342,2273085791
3318646261,2529072432
3318646261,719337372
3318646261,1784350323
3325600533,2512346948
3325600533,1922356255
3325600533,2789589094
3325628838,4242816413
3325628838,2115491671
3326031604,4244463632
3330061773,1993111201
3330061773,2683060847
3330061773,1730523109
3330527170,1436494650
3330527170,1838843061
3330927216,907302600
3330927216,2130616732
3330927216,633659090
3333431092,2002192497
3336438888,4005826846
3336438888,2201282509
3336438888,1009537353
3338007773,2413506174
3338812734,1557270795
3338812734,1946940334
3348417635,719337372
3348417635,2529072432
3348417635,2142755647
3348417635,1600413013
3348417635,955398943
3350047181,3618747219
3350877536,1395068547
3350877536,2065683170
3350877536,1280644689
3350877536,821546192
3350877536,1560093320
3350877536,1442934258
3357589225,862976415
3357905099,719337372
3360609244,1633278155
3362701480,2490233992
3365349866,1333552095
3365349866,336783397
3365349866,3135553288
3365349866,4193610911
3365349866,3519129293
3365349866,4162137499
3365445357,274750357
3365642090,2153037761
3365642090,2115491671
3368369538,278368455
3368619983,982259262
3376988073,955398943
3376988073,2529072432
3376988073,1532377761
3376988073,1390707377
3376988073,3300948291
3377526627,1332759137
3378002804,3269343017
3378002804,3905745730
3383460510,904836000
3384563138,702719295
3388914512,1758865602
3388914512,1999425207
3388914512,2984715670
3388914512,1337579906
3388914512,3726708134
3389282421,708384120
3389282421,2375496319
3389773360,602394192
3389773360,1569838328
3389773360,2133183406
3390146258,3925512770
3390146258,2570572563
3390146258,2385338568
3391264132,1076364848
3394779937,2372750027
3394779937,1996503357
3395187066,162042943
3395257600,98978060
3395257600,588161010
3395257600,4082601014
3395257600,2923175068
3404441712,1203717384
3404441712,2149464820
3404441712,1076364848
3406326706,1437150324
3406326706,3215236382
3406478396,1390707377
3406478396,863669353
3406478396,955398943
3408163802,1887243807
3410532659,4186712466
3410667855,3934491209
3410667855,530344370
3415507920,177193417
3415673411,312824157
3415673411,1391720875
3415673411,1112764536
3415673411,1777233160
3418659271,3545475739
3419376657,1011764733
3421333729,1190152428
3422212913,3251036208
3424054391,671500966
3424054391,2064772706
3427056824,1448086840
3427263623,4146552769
3427391302,1180929461
3430986998,1600413013
3434508639,955398943
3435412352,1878241082
3436715440,268203907
3436715440,955398943
3436781566,1240030681
3442212683,804619862
3452705349,858707451
3453760477,3518655503
3453760477,2471080346
3456890538,587628640
3459927853,3585709696
3459927853,1276897840
3459927853,2149464820
3459927853,1951611940
3459927853,1076364848
3460014666,1133385189
3461518589,3178572875
3464554032,2894128040
3464554032,889795193
3464554032,2258521927
3464554032,3180988532
3464554032,1270829015
3464554032,645163767
3464554032,2777472459
3464961116,1281417389
3464961116,76912742
3466521212,769827874
3466521212,1066443589
3467140948,2680546784
3467219840,675888033
3467307298,1591026841
3469589500,955398943
3469589500,2529072432
3471761709,1892018889
3474900298,2839635887
3475233110,1574913732
3477857993,3777549242
3477857993,3212455030
3480044787,1555104795
3481743878,2584113432
3484099744,3434354867
3486057072,2223651182
3486057072,1168483619
3486057072,767782490
3486057072,1498441841
3486057072,1785099143
3486057072,3526965347
3486057072,2626154283
3486057072,2569103422
3486057072,1474416640
3486057072,1471140446
3486057072,2921824776
3488485988,645163767
3488552280,3256009463
3488552280,1241270051
3492585943,2575303578
3500240032,1816813281
3500240032,952519340
3500240032,1844176380
3502990892,952519340
3502990892,1816813281
3502990892,3103100779
3504006486,4285356922
3504868122,2529072432
3504868122,771676713
3504868122,955398943
3504868122,1361307272
3504868122,2643833505
3504868122,907302600
3504868122,898403969
3505202339,1205670273
3505511916,1451401793
3505511916,2498491194
3507534894,2167106569
3507534894,2326070806
3507534894,1876322819
3508414044,1761472129
3508414044,2181144698
3511155378,2529072432
3511155378,955398943
3511417249,1076364848
3511417249,2120604435
3511417249,2418142030
3511417249,3849306291
3511417249,364572656
3513858183,1816813281
3514195773,100417525
3515391844,2153037761
3515391844,1075469706
3515391844,2760644804
3519657066,3123256869
3519657066,40477420
3519657066,3617812300
3519657066,3601196821
3519657066,2215474035
3519657066,2262994085
3519657066,2764233627
3519657066,1508750870
3519657066,3465774683
3519657066,356665825
3521411736,1151525474
3525941406,98657663
3525941406,604051211
3527940337,4192982636
3527940337,955398943
3527940337,1600413013
3530946278,1212947698
3531604778,3044687724
3531604778,1333577658
3531604778,2584839423
3531604778,1341096506
3535608264,1494513322
3535608264,228340462
3536031836,3434717258
3548214416,635799819
3548214416,2788558897
3548820422,2345709954
3554343061,1776393554
3554343310,2153037761
3554586211,1189597031
3555067038,2556823820
3555641932,152418051
3556981605,1076364848
3556981605,952519340
3563882371,2181644863
3565456636,2286155514
3567042309,1205670273
3567042309,2626540872
3570943696,4144974981
3573650571,3425809914
3573906831,1203717384
3573906831,3849306291
3573906831,952519340
3573906831,3776957253
3577629547,695149490
3577629547,955398943
3587335204,486391067
3587335204,3399301092
3591151863,3023628065
3591151863,393394477
3591151863,485696274
3591151863,284203489
3591151863,1499252056
3592311259,1159050153
3592311259,1721071411
3592311259,861861106
3593927263,2982493746
3594731327,3703162437
3594731327,1448086840
3594731327,915403718
3594731327,1195636083
3594879390,1170338316
3597496510,684645873
3597496510,4040837426
3597496510,1645469702
3598524699,3327259603
3598524699,3386643665
3598524699,52639264
3598881287,3673627695
3598881287,3701547443
3600455391,4014449816
3601021922,1718632192
3601181201,1133385189
3601181201,1280177873
3601181201,732997628
3601181201,1068825763
3601181201,843570927
3601181201,353933726
3611774179,218221722
3613178093,335009647
3613178093,3463808524
3613178093,2307150378
3613178093,179926081
3614158257,175229279
3614158257,1133147752
3614158257,3463879879
3614158257,2551881360
3614158257,1876951633
3614158257,3934491209
3614158257,955398943
3614812788,3541811987
3614812788,1441681484
3614812788,3840231238
3616389778,2105083541
3616389778,3074569974
3616798795,1088281873
3616798795,1747322974
3617843828,2815362044
3617843828,1076364848
3617843828,952519340
3617843828,3849306291
3621549603,4091610635
3621549603,848453528
3622262372,719337372
3625917937,1133385189
3626676306,952519340
3626676306,1451401793
3626676306,2498491194
3626957091,293516808
3627421819,2581737850
3627421819,1638549173
3628146836,2259759203
3628146836,2141807420
3631889944,2643833505
3631889944,2130616732
3633091100,3396588531
3635047946,1177054501
3641159022,2679521343
3642118045,268816201
3642118045,3099140003
3642118045,150733034
3643380555,2153037761
3646961870,392004313
3647725503,861118590
3654861045,1106186184
3654861045,1516467554
3657335672,3425809914
3657701087,4273083332
3663559651,1343180750
3663559651,3108893200
3663573906,3244133531
3668457471,1147733770
3668457471,2456081670
3669048335,955398943
3669515588,2529072432
3669633546,3188133088
3670434254,1183719416
3674200063,986099040
3676872343,622003251
3680140922,3514254161
3680318580,3929337192
3681459280,1816813281
3681459280,1076364848
3685921102,966971643
3686871863,1810281079
3691949299,2263960915
3693095617,3118576636
3695179498,775225827
3697489067,1811836231
3697489067,2860418664
3697489067,2529072432
3697489067,3735036412
3697489067,1600413013
3697799491,3583375355
3699893563,2133183406
3702967330,3856867491
3705805946,3247396557
3709066919,1549252317
3709066919,2507275690
3709066919,3802870894
3711334312,1775237825
3715196259,2363351901
3715196259,2979855962
3715196259,2573518736
3715196259,241689075
3715196259,2450679563
3719137321,454129950
3719575513,1829625839
3721561384,290357106
3721561384,3118576636
3723896394,719337372
3723896394,2529072432
3723896394,1600413013
3723896394,1205670273
3724535659,2451246186
3724535659,1832065589
3724535659,1095099424
3725766398,2689458299
3726154528,3982608480
3726154528,1148012652
3732091250,3863879024
3732091250,2719491342
3732091250,2652552299
3734794530,1798929494
3739086221,3630396793
3739086221,263677106
3742693550,837951321
3742693550,2340432094
3751606951,685891414
3751606951,1147324673
3751635372,2529072432
3751635372,1532377761
3751635372,955398943
3751635372,1390707377
3751635372,719337372
3752474458,1560461306
3757671214,2825861055
3757971767,861118590
3758003912,951253136
3761442030,2286155514
3761442030,1548928340
3761533297,3681696850
3765981467,935931560
3765981467,3867828546
3765981467,743352835
3766417922,2241772502
3766417922,434335182
3766417922,2544663839
3770864710,740269154
3770864710,4125420656
3771702031,4265893001
3773947618,939765972
3775078143,2689439975
3778197718,2834790159
3779883288,3302719635
3780551356,312946086
3780551356,1723264491
3784315595,3413747696
3787931088,228340462
3788009173,4089322861
3791414763,2418142030
3793249811,2527390511
3793249811,1466995652
3793812304,1943255162
3793812304,2688888297
3793812304,1794486525
3793812304,3300948291
3793812304,1044854627
3793812304,1390707377
3793812304,986099040
3793812304,1611840162
3793812304,1532377761
3798379681,460112184
3798379681,1900273727
3798379681,2842298652
3799386472,4260493070
3799854455,797638314
3799854455,2039358442
3803199563,3251813967
3803479601,861118590
3803479601,955398943
3804509987,726501150
3810123859,1205670273
3811264923,1532377761
3811264923,1600413013
3811264923,2529072432
3811264923,955398943
3811264923,1390707377
3813354209,3843631351
3813354209,4064214056
3813354209,4171800062
3814621161,2153037761
3814621161,2115491671
3815063730,1667438718
3815063730,1764873344
3815063730,2163214170
3815063730,2456081670
3816191065,4270106183
3818876690,1392829984
3818890017,3272491346
3818890017,101598631
3818890017,556895940
3818890017,241839498
3818890017,2427137736
3818890017,3617481257
3820521570,1942474082
3820521570,585557076
3820521570,4228034043
3820521570,1088305818
3820521570,485105270
3822987687,1076364848
3823320698,782683695
3826739942,1076364848
3828329584,2791173792
3828329584,3382830293
3833425001,3367271873
3833425001,2400372017
3833425001,3650969064
3833425001,2352794406
3833425001,1912632087
3833425001,2644045385
3833491880,1370824124
3833637800,1431441098
3833637800,1741634425
3833637800,1114350408
3833637800,3685139016
3833637800,1332759137
3834655845,3647265906
3834655845,3954561766
3834655845,3971390766
3834655845,1929873511
3834655845,1053235337
3834655845,3512026987
3834655845,3951671760
3834655845,1389928885
3834655845,107443528
3834655845,2611379231
3835637004,3993564604
3835637004,108743814
3835637004,1525583872
3835637004,3890693055
3835637004,1501858181
3835637004,1329447487
3835637004,2656631876
3835637004,3656509214
3835637004,168005957
3835637004,388159206
3835637004,4004124974
3838242688,2418142030
3838242688,1816813281
3838242688,3849306291
3838242688,1203717384
3838242688,952519340
3838242688,1076364848
3838242688,3103100779
3838242688,782683695
3839562998,582001462
3839562998,1448086840
3841001673,3949611603
3841524478,1600413013
3841524478,771676713
3841524478,2133183406
3841524478,907302600
3841524478,4058794884
3841682652,2824096896
3841682652,1179584066
3842862938,524127618
3842862938,1856036186
3842862938,982792426
3843287866,2776357538
3843287866,667779361
3843287866,4268654829
3843287866,3565166403
3843287866,153565237
3843287866,1360334065
3848620961,1076364848
3848620961,3776957253
3848620961,1816813281
3848620961,4281214635
3848620961,952519340
3850128249,4114296702
3851487388,2059769837
3861090052,955398943
3861589862,951441070
3863123259,2019748690
3863123259,13857128
3865016311,159812477
3866177358,591904611
3866177358,2270126516
3866909611,3583652288
3867241412,3480624055
3870800241,2173367744
3870800241,3548520578
3870800241,3069899537
3877440809,3643004825
3877440809,974398770
3877652693,1349521729
3878851138,1812340404
3883721026,834360181
3885352810,1895999151
3887778002,1110206058
3887778002,671500966
3889944197,55735397
3890676452,290357106
3891396601,3254991059
3893362486,955398943
3893362486,1390707377
3893362486,1532377761
3893362486,2529072432
3894667987,929107951
3894667987,3509100603
3898478698,1522480247
3898478698,2253311961
3898478698,2776566965
3903245015,952519340
3903823612,1678145610
3903823612,1532377761
3904408941,566545011
3904408941,4090120152
3904408941,3440760913
3909374079,3203638855
3909997753,3509100603
3910177999,1600413013
3910177999,1704179171
3913824397,3679487177
3913824397,3642792280
3913824397,425058775
3913824397,2467445335
3922819697,3757350352
3925613292,2993747793
3926920467,1488068589
3929074393,2066686477
3930126543,633659090
3930126543,1361307272
3930161610,844299203
3930161610,705007381
3930161610,3701581814
3930161610,1517488130
3930161610,2529072432
3934266336,1600413013
3934266336,2529072432
3934266336,719337372
3935809106,3276213471
3935809106,955398943
3935809106,2374444123
3935809106,1600413013
3941958556,955398943
3941958556,3735036412
3941958556,771676713
3943175229,3966478016
3943175229,258676103
3943175229,906531778
3943175229,3747115394
3943175229,3996685669
3943175229,85675684
3943175229,2435261389
3943175229,2762265549
3943175229,1379185675
3943175229,757252209
3943175229,3285475817
3943175229,806696202
3943175229,1699116640
3943175229,3100093322
3944021305,2251273418
3944910705,3403115736
3944910705,2185912235
3945099542,1781140612
3946163681,2529072432
3947821070,910169576
3947821070,952519340
3947821070,2498491194
3953979752,719337372
3956190115,1667624518
3956887319,3969026856
3956887319,19652138
3961511121,3967537816
3961511121,3998504188
3961511121,820603748
3962251454,663617415
3963277827,397513400
3963277827,3531892734
3964170614,2274599788
3965529047,3722285356
3968152684,1226510608
3969691423,1532377761
3969691423,955398943
3970825989,955989309
3970825989,2453429820
3972581484,349771745
3972581484,2153348068
3972581484,3429508261
3972581484,2776927174
3975666608,1076364848
3979775182,719337372
3979775182,955398943
3979775182,1600413013
3979775182,2529072432
3981819420,1419057761
3986193980,3315486330
3986193980,719337372
3986193980,2529072432
3986539301,1356178708
3987610774,2398192028
3987610774,3509100603
3987610774,2293472224
3987610774,404595428
3987610774,4203627753
3987610774,4232519602
3990579831,467130966
3990579831,738179988
3994781966,3504715371
3995442796,963733660
3995442796,4155847923
3998399905,2499367081
3998399905,4032767837
3998399905,1492911169
4000106370,1075421435
4000106370,3496460337
4000106370,2144500590
4001997352,1558108450
4002956902,952519340
4002956902,1816813281
4002956902,3103100779
4002956902,1076364848
4005594979,3899724307
4005604348,3061224963
4005604348,1607857123
4005604348,3588120089
4005604348,1045903606
4005604348,3965376459
4005906279,2589709809
4007830365,3434513569
4007830365,3409015015
4007974189,946418622
4012638060,3929337192
4020164258,85610883
4020164258,1446608996
4024053152,910169576
4024104633,2087832234
4024104633,1509550896
4026562594,1068825763
4026562594,1064770050
4030714899,1121879381
4030798150,3251813967
4030798150,4203627753
4030798150,3509100603
4030798150,1501679119
4030798150,881346279
4030798150,1268088620
4030798150,3481603259
4030798150,4233837355
4030798150,2447943335
4030798150,573886273
4030798150,4125420656
4030798150,3315040094
4032639394,2559893836
4036343234,1209963424
4040322582,602394192
4040322582,75052451
4042546595,4145665238
4042546595,1379671569
4042546595,2322243932
4042546595,3199154012
4044282675,1060275544
4044282675,3119648674
4046490355,1830060678
4046490355,723829948
4047903240,2319080380
4048868881,2498491194
4052225912,952519340
4054029300,2153037761
4055395044,3802870894
4057542584,2890950285
4057602883,2114238114
4057602883,4049610607
4057602883,12241688
4057602883,527886433
4057602883,947239682
4058274528,4103733932
4062975904,3258819416
4066782471,771676713
4066782471,2130616732
4066782471,4249304663
4067602271,2130616732
4067602271,907302600
4070008434,1600413013
4073053389,4102873083
4075466480,3130827417
4075466480,1105000776
4075574010,1682952247
4075574010,3839784127
4079159663,495087397
4079159663,2415873572
4081761804,1703662408
4081761804,691282771
4081761804,2274328264
4081761804,1146784351
4081761804,3702386514
4081761804,2028042509
4081921627,2804196261
4081921627,3335267094
4081921627,2028133922
4087630383,4097011060
4089111119,2769506511
4098096768,2437630462
4101515763,2770527444
4101519751,427097190
4101519751,2803416473
4101519751,3801433102
4101519751,893326926
4101519751,4258442948
4101519751,1347542349
4101519751,4140663220
4101519751,615488222
4101519751,3828664529
4101519751,862976415
4103253513,966971643
4103923906,955398943
4106525792,2324549960
4106525792,3592100929
4106927042,3588547708
4107349498,3795400528
4107349498,2604545919
4107349498,543972501
4108811510,952519340
4108811510,1076364848
4109397627,2131811948
4109397627,1065552764
4111854243,2000201086
4115365036,907302600
4115365036,2643833505
4115365036,2529072432
4115365036,771676713
4115365036,2130616732
4118821425,196335814
4118821425,3681999765
4118821425,2806565970
4118821425,4198728308
4119250454,2572673665
4120847672,834360181
4122019703,36941495
4122483286,2892429018
4122483286,193057331
4122483286,1270821753
4122483286,4159151915
4122483286,4100467276
4122483286,1940144951
4122483286,3803531290
4122483286,3729527390
4122483286,1643733273
4122483286,1363299595
4122483286,580944656
4122483286,158205194
4123476974,2073609284
4124005270,2529072432
4125376571,230117918
4129856023,3677230481
4133514703,827682864
4134124728,3127514099
4135589149,1063306856
4135593225,2824096896
4136285322,4125420656
4136285322,3509100603
4137863751,4201550847
4137863751,1818408219
4138013784,1205670273
4138013784,3929507420
4138499822,3776181536
4140744216,2349777229
4141359923,2806565970
4141924620,2153037761
4141924620,3247053834
4141924620,641950279
4141924620,2115491671
4145252615,1811608751
4146086354,280784670
4146675310,268233790
4151484001,3601943023
4152805025,3507974117
4156731925,2415873572
4156731925,896333395
4156731925,955398943
4156731925,711611185
4156731925,2610494844
4156731925,2529072432
4156731925,1497764698
4157365314,2270126516
4157365314,85610883
4157365314,2145977549
4157365314,4159897186
4157365314,1446608996
4162525077,263011441
4162525077,945869322
4162769577,2396566946
4164388326,3175320123
4164388326,3450438709
4165482530,1334001859
4168402703,210393825
4168402703,4147483412
4168402703,3601943023
4168402703,256821264
4168402703,1461387354
4170157131,2823343043
4170453600,4013950788
4170453600,3898095594
4170453600,84684334
4170453600,1406383414
4170453600,299696797
4170453600,580504008
4171765566,3300948291
4175659797,2234592975
4175659797,1243481310
4175659797,2237302185
4175659797,872052061
4175659797,509781557
4175659797,3390105219
4176403253,1180987071
4178291537,1275755916
4178291537,3613324598
4178291537,4222144697
4179324570,1826785122
4180930546,299139894
4181452333,3331390995
4181468602,711902059
4181468602,13857128
4181543522,1076364848
4185115186,952519340
4185425091,824593257
4186528243,952519340
4188511767,1076364848
4190165036,719337372
4190165036,955398943
4190165036,1600413013
4190879012,2154137211
4192733318,606749223
4192733318,519339673
4192733318,4145779864
4192733318,2968986224
4195660981,3217855831
4195660981,4160048540
4195660981,897667289
4195660981,238236954
4195660981,2963144429
4196666928,1076364848
4197193550,1638915826
4198845543,370008848
4198845543,2115491671
4199616576,797638314
4199616576,2714876429
4199616576,400356575
4199616576,3164534147
4199616576,602394192
4199616576,3310353908
4199616576,955398943
4199616576,2481417302
4199616576,270532321
4199616576,2529072432
4199616576,2645454646
4199616576,3276213471
4200601044,443617544
4201750807,2115491671
4202081674,861118590
4202112938,3094012945
4205646791,915403718
4205646791,2748209109
4206209185,3103100779
4206209185,2498491194
4206471336,1203717384
4206915288,340072523
4206915288,4191185830
4207448575,3577474244
4213772349,1689479893
4214369322,4105603749
4214369322,2986124911
4217222631,4198564536
4217222631,844053363
4219701031,862271714
4220962429,29180020
4220962429,63434504
4220962429,4239416496
4220962429,1611840162
4220962429,3926022702
4222590338,1782916605
4222590338,1224903972
4222590338,2153821115
4222590338,1380816019
4222590338,2490438703
4222590338,2406637710
4222590338,1763016232
4226575687,2529072432
4232243965,3968395368
4232243965,1241270051
4232243965,1036837546
4233914020,345541072
4235386848,1775336793
4236087068,2980258101
4238321438,2269336012
4239378941,2490299454
4239616087,1425177328
4239616087,125548712
4239920443,1305006038
4239920443,1550707711
4244109605,3002800200
4244109605,422504591
4246010516,955398943
4246728549,2133183406
4246728549,2249210117
4246728549,2529072432
4246728549,4116595591
4246728549,3388135408
4246728549,1361307272
4246728549,771676713
4246728549,827394707
4247553940,963733660
4247824186,719337372
4247824186,2529072432
4247824186,1390707377
4257951883,3478806116
4257951883,2178315774
4257951883,1180607121
4257951883,881849271
4261340176,3640265762
4261865653,915403718
4261865653,2748209109
4261865653,1548928340
4261865653,1325647788
4261865653,2621503414
4261865653,2214608095
4262496040,955398943
4262496040,2529072432
4262496040,719337372
4264591455,1816813281
4268611130,3503466480
4269216118,3316845347
4272342830,952519340
4275037038,1611840162
4276320842,3814249322
4276320842,786670004
4276320842,2912281746
4276320842,2321153776
4276320842,559618821
4278168842,1707508219
4282954307,1683157650
4282954307,2328883039
4282954307,1838698560
4282954307,3338313474
4282954307,3431614259
4282954307,104070
4285564534,663767875
4286635694,904102962
4286635694,750220836
4286635694,1868620616
4288238269,373308576
4288238269,3783800124
4291083982,2072616125
4293103086,2351245308
